# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.499, -0.178 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "40", "azim": "176", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-06-27 23:00,2015-06-28 00:00,0,0,0,14.710,0
2015-06-28 00:00,2015-06-28 01:00,0,0,0,14.288,0
2015-06-28 01:00,2015-06-28 02:00,0,0,0,14.041,0
2015-06-28 02:00,2015-06-28 03:00,0,0,0,13.715,0
2015-06-28 03:00,2015-06-28 04:00,0,0,0,13.333,0
2015-06-28 04:00,2015-06-28 05:00,0,-0,0.003,13.342,0
2015-06-28 05:00,2015-06-28 06:00,0.028,0,0.045,13.712,0
2015-06-28 06:00,2015-06-28 07:00,0.098,0.009,0.113,14.384,0
2015-06-28 07:00,2015-06-28 08:00,0.201,0.039,0.197,15.785,0
2015-06-28 08:00,2015-06-28 09:00,0.295,0.083,0.262,17.674,0
2015-06-28 09:00,2015-06-28 10:00,0.393,0.143,0.320,18.777,0
2015-06-28 10:00,2015-06-28 11:00,0.236,0.034,0.245,19.034,0
2015-06-28 11:00,2015-06-28 12:00,0.140,0.001,0.172,20.520,0
2015-06-28 12:00,2015-06-28 13:00,0.123,0,0.154,20.386,0
2015-06-28 13:00,2015-06-28 14:00,0.144,0,0.177,19.860,0
2015-06-28 14:00,2015-06-28 15:00,0.442,0.239,0.286,19.317,0
2015-06-28 15:00,2015-06-28 16:00,0.360,0.132,0.292,18.949,0
2015-06-28 16:00,2015-06-28 17:00,0.239,0.052,0.231,18.997,0
2015-06-28 17:00,2015-06-28 18:00,0.091,0.001,0.116,18.725,0
2015-06-28 18:00,2015-06-28 19:00,0.086,0,0.111,18.304,0
2015-06-28 19:00,2015-06-28 20:00,0.041,0,0.060,17.262,0
2015-06-28 20:00,2015-06-28 21:00,0,0,0.005,15.776,0
2015-06-28 21:00,2015-06-28 22:00,0,0,0,14.763,0
2015-06-28 22:00,2015-06-28 23:00,0,0,0,14.030,0
2015-06-28 23:00,2015-06-29 00:00,0,0,0,13.072,0
2015-06-29 00:00,2015-06-29 01:00,0,0,0,11.902,0
2015-06-29 01:00,2015-06-29 02:00,0,0,0,11.096,0
2015-06-29 02:00,2015-06-29 03:00,0,0,0,10.943,0
2015-06-29 03:00,2015-06-29 04:00,0,0,0,10.182,0
2015-06-29 04:00,2015-06-29 05:00,0.001,0,0.007,10.553,0
2015-06-29 05:00,2015-06-29 06:00,0.035,0,0.052,12.546,0
2015-06-29 06:00,2015-06-29 07:00,0.160,0.109,0.081,14.735,0
2015-06-29 07:00,2015-06-29 08:00,0.311,0.219,0.142,16.743,0
2015-06-29 08:00,2015-06-29 09:00,0.417,0.285,0.207,18.322,0
2015-06-29 09:00,2015-06-29 10:00,0.551,0.442,0.226,19.653,0
2015-06-29 10:00,2015-06-29 11:00,0.660,0.605,0.220,20.928,0
2015-06-29 11:00,2015-06-29 12:00,0.626,0.454,0.326,21.813,0
2015-06-29 12:00,2015-06-29 13:00,0.609,0.405,0.354,22.265,0
2015-06-29 13:00,2015-06-29 14:00,0.656,0.554,0.275,22.944,0
2015-06-29 14:00,2015-06-29 15:00,0.605,0.518,0.239,23.353,0
2015-06-29 15:00,2015-06-29 16:00,0.516,0.438,0.196,23.467,0
2015-06-29 16:00,2015-06-29 17:00,0.380,0.302,0.155,23.247,0
2015-06-29 17:00,2015-06-29 18:00,0.208,0.102,0.150,22.750,0
2015-06-29 18:00,2015-06-29 19:00,0.077,0,0.104,21.770,0
2015-06-29 19:00,2015-06-29 20:00,0.043,0,0.063,18.925,0
2015-06-29 20:00,2015-06-29 21:00,0,0,0.007,16.464,0
2015-06-29 21:00,2015-06-29 22:00,0,0,0,15.169,0
2015-06-29 22:00,2015-06-29 23:00,0,0,0,14.113,0
2015-06-29 23:00,2015-06-30 00:00,0,0,0,13.044,0
2015-06-30 00:00,2015-06-30 01:00,0,0,0,12.117,0
2015-06-30 01:00,2015-06-30 02:00,0,0,0,11.418,0
2015-06-30 02:00,2015-06-30 03:00,0,0,0,11.021,0
2015-06-30 03:00,2015-06-30 04:00,0,0,0,10.815,0
2015-06-30 04:00,2015-06-30 05:00,0.002,0,0.009,11.467,0
2015-06-30 05:00,2015-06-30 06:00,0.023,0,0.039,13.726,0
2015-06-30 06:00,2015-06-30 07:00,0.163,0.131,0.064,15.898,0
2015-06-30 07:00,2015-06-30 08:00,0.342,0.323,0.078,18.457,0
2015-06-30 08:00,2015-06-30 09:00,0.511,0.531,0.085,20.272,0
2015-06-30 09:00,2015-06-30 10:00,0.641,0.705,0.099,21.972,0
2015-06-30 10:00,2015-06-30 11:00,0.725,0.824,0.114,23.507,0
2015-06-30 11:00,2015-06-30 12:00,0.765,0.877,0.133,24.710,0
2015-06-30 12:00,2015-06-30 13:00,0.766,0.869,0.148,25.544,0
2015-06-30 13:00,2015-06-30 14:00,0.729,0.805,0.153,25.960,0
2015-06-30 14:00,2015-06-30 15:00,0.651,0.682,0.156,26.041,0
2015-06-30 15:00,2015-06-30 16:00,0.531,0.507,0.156,25.804,0
2015-06-30 16:00,2015-06-30 17:00,0.379,0.313,0.148,25.207,0
2015-06-30 17:00,2015-06-30 18:00,0.206,0.119,0.133,24.103,0
2015-06-30 18:00,2015-06-30 19:00,0.079,0,0.106,22.340,0
2015-06-30 19:00,2015-06-30 20:00,0.042,0,0.062,19.821,0
2015-06-30 20:00,2015-06-30 21:00,0,0,0.005,17.837,0
2015-06-30 21:00,2015-06-30 22:00,0,0,0,17.004,0
2015-06-30 22:00,2015-06-30 23:00,0,0,0,16.705,0
2015-06-30 23:00,2015-07-01 00:00,0,0,0,16.890,0
2015-07-01 00:00,2015-07-01 01:00,0,0,0,17.253,1
2015-07-01 01:00,2015-07-01 02:00,0,0,0,17.266,1
2015-07-01 02:00,2015-07-01 03:00,0,0,0,16.810,0
2015-07-01 03:00,2015-07-01 04:00,0,0,0,16.219,0
2015-07-01 04:00,2015-07-01 05:00,0.002,0,0.010,16.399,0
2015-07-01 05:00,2015-07-01 06:00,0.031,0,0.049,17.620,0
2015-07-01 06:00,2015-07-01 07:00,0.152,0.099,0.087,19.670,0
2015-07-01 07:00,2015-07-01 08:00,0.294,0.205,0.146,22.382,0
2015-07-01 08:00,2015-07-01 09:00,0.470,0.453,0.126,25.297,0
2015-07-01 09:00,2015-07-01 10:00,0.576,0.571,0.162,27.645,0
2015-07-01 10:00,2015-07-01 11:00,0.397,0.198,0.295,28.908,0
2015-07-01 11:00,2015-07-01 12:00,0.198,0.038,0.210,29.578,0
2015-07-01 12:00,2015-07-01 13:00,0.497,0.261,0.369,29.869,0
2015-07-01 13:00,2015-07-01 14:00,0.637,0.571,0.265,29.850,0
2015-07-01 14:00,2015-07-01 15:00,0.585,0.519,0.236,29.495,0
2015-07-01 15:00,2015-07-01 16:00,0.505,0.453,0.186,29.353,0
2015-07-01 16:00,2015-07-01 17:00,0.347,0.232,0.197,29.187,0
2015-07-01 17:00,2015-07-01 18:00,0.201,0.098,0.152,28.366,0
2015-07-01 18:00,2015-07-01 19:00,0.091,0,0.122,26.414,0
2015-07-01 19:00,2015-07-01 20:00,0.022,0,0.039,24.193,0
2015-07-01 20:00,2015-07-01 21:00,0,0,0.005,22.235,0
2015-07-01 21:00,2015-07-01 22:00,0,0,0,20.607,0
2015-07-01 22:00,2015-07-01 23:00,0,0,0,19.087,0
2015-07-01 23:00,2015-07-02 00:00,0,0,0,17.872,0
2015-07-02 00:00,2015-07-02 01:00,0,0,0,17.079,0
2015-07-02 01:00,2015-07-02 02:00,0,0,0,16.288,0
2015-07-02 02:00,2015-07-02 03:00,0,0,0,15.355,0
2015-07-02 03:00,2015-07-02 04:00,0,0,0,14.522,0
2015-07-02 04:00,2015-07-02 05:00,0.001,0,0.008,15.286,0
2015-07-02 05:00,2015-07-02 06:00,0.018,0,0.033,15.984,0
2015-07-02 06:00,2015-07-02 07:00,0.075,0.026,0.073,16.383,0
2015-07-02 07:00,2015-07-02 08:00,0.230,0.143,0.127,16.989,0
2015-07-02 08:00,2015-07-02 09:00,0.083,0,0.108,17.794,0
2015-07-02 09:00,2015-07-02 10:00,0.070,0,0.094,18.759,0
2015-07-02 10:00,2015-07-02 11:00,0.171,0.028,0.180,20.899,0
2015-07-02 11:00,2015-07-02 12:00,0.369,0.093,0.350,22.775,0
2015-07-02 12:00,2015-07-02 13:00,0.338,0.079,0.328,23.710,0
2015-07-02 13:00,2015-07-02 14:00,0.240,0.070,0.219,22.805,0
2015-07-02 14:00,2015-07-02 15:00,0.343,0.092,0.318,22.125,0
2015-07-02 15:00,2015-07-02 16:00,0.384,0.164,0.295,21.828,0
2015-07-02 16:00,2015-07-02 17:00,0.156,0.031,0.160,21.178,0
2015-07-02 17:00,2015-07-02 18:00,0.184,0.030,0.192,20.541,0
2015-07-02 18:00,2015-07-02 19:00,0.090,0,0.117,20.048,0
2015-07-02 19:00,2015-07-02 20:00,0.037,0,0.057,18.728,0
2015-07-02 20:00,2015-07-02 21:00,0,0,0.005,16.880,0
2015-07-02 21:00,2015-07-02 22:00,0,0,0,15.976,0
2015-07-02 22:00,2015-07-02 23:00,0,0,0,15.111,0
2015-07-02 23:00,2015-07-03 00:00,0,0,0,14.227,0
2015-07-03 00:00,2015-07-03 01:00,0,0,0,13.413,0
2015-07-03 01:00,2015-07-03 02:00,0,0,0,12.774,0
2015-07-03 02:00,2015-07-03 03:00,0,0,0,12.261,0
2015-07-03 03:00,2015-07-03 04:00,0,0,0,11.814,0
2015-07-03 04:00,2015-07-03 05:00,0.002,0,0.009,12.687,0
2015-07-03 05:00,2015-07-03 06:00,0.023,0,0.038,14.640,0
2015-07-03 06:00,2015-07-03 07:00,0.159,0.137,0.054,16.351,0
2015-07-03 07:00,2015-07-03 08:00,0.338,0.317,0.078,18.044,0
2015-07-03 08:00,2015-07-03 09:00,0.484,0.458,0.120,19.506,0
2015-07-03 09:00,2015-07-03 10:00,0.602,0.584,0.158,20.857,0
2015-07-03 10:00,2015-07-03 11:00,0.713,0.781,0.131,22.321,0
2015-07-03 11:00,2015-07-03 12:00,0.758,0.850,0.142,23.818,0
2015-07-03 12:00,2015-07-03 13:00,0.739,0.780,0.188,24.848,0
2015-07-03 13:00,2015-07-03 14:00,0.623,0.506,0.286,25.291,0
2015-07-03 14:00,2015-07-03 15:00,0.394,0.119,0.361,25.213,0
2015-07-03 15:00,2015-07-03 16:00,0.462,0.328,0.236,24.345,0
2015-07-03 16:00,2015-07-03 17:00,0.368,0.260,0.182,22.654,0
2015-07-03 17:00,2015-07-03 18:00,0.205,0.068,0.178,21.009,0
2015-07-03 18:00,2015-07-03 19:00,0.093,0,0.120,19.552,0
2015-07-03 19:00,2015-07-03 20:00,0.019,0,0.034,18.225,0
2015-07-03 20:00,2015-07-03 21:00,0,0,0.005,17.049,0
2015-07-03 21:00,2015-07-03 22:00,0,0,0,16.356,0
2015-07-03 22:00,2015-07-03 23:00,0,0,0,16.276,0
2015-07-03 23:00,2015-07-04 00:00,0,0,0,16.504,0
2015-07-04 00:00,2015-07-04 01:00,0,0,0,16.641,0
2015-07-04 01:00,2015-07-04 02:00,0,0,0,16.762,0
2015-07-04 02:00,2015-07-04 03:00,0,0,0,16.644,0
2015-07-04 03:00,2015-07-04 04:00,0,0,0,16.378,0
2015-07-04 04:00,2015-07-04 05:00,0,-0,0.003,16.911,0
2015-07-04 05:00,2015-07-04 06:00,0.018,0,0.033,17.989,0
2015-07-04 06:00,2015-07-04 07:00,0.151,0.099,0.085,19.019,0
2015-07-04 07:00,2015-07-04 08:00,0.281,0.182,0.151,20.432,0
2015-07-04 08:00,2015-07-04 09:00,0.459,0.403,0.150,21.883,0
2015-07-04 09:00,2015-07-04 10:00,0.611,0.633,0.131,23.110,0
2015-07-04 10:00,2015-07-04 11:00,0.698,0.752,0.147,24.128,0
2015-07-04 11:00,2015-07-04 12:00,0.733,0.781,0.178,24.851,0
2015-07-04 12:00,2015-07-04 13:00,0.745,0.804,0.176,25.196,0
2015-07-04 13:00,2015-07-04 14:00,0.705,0.727,0.190,25.221,0
2015-07-04 14:00,2015-07-04 15:00,0.603,0.531,0.230,24.975,0
2015-07-04 15:00,2015-07-04 16:00,0.529,0.491,0.164,24.504,0
2015-07-04 16:00,2015-07-04 17:00,0.370,0.273,0.173,23.796,0
2015-07-04 17:00,2015-07-04 18:00,0.205,0.083,0.166,22.796,0
2015-07-04 18:00,2015-07-04 19:00,0.089,0,0.116,21.286,0
2015-07-04 19:00,2015-07-04 20:00,0.023,0,0.039,18.811,0
2015-07-04 20:00,2015-07-04 21:00,0,0,0.005,16.335,0
2015-07-04 21:00,2015-07-04 22:00,0,0,0,15.401,0
2015-07-04 22:00,2015-07-04 23:00,0,0,0,14.975,0
2015-07-04 23:00,2015-07-05 00:00,0,0,0,14.682,0
2015-07-05 00:00,2015-07-05 01:00,0,0,0,14.391,0
2015-07-05 01:00,2015-07-05 02:00,0,0,0,14.034,0
2015-07-05 02:00,2015-07-05 03:00,0,0,0,13.622,0
2015-07-05 03:00,2015-07-05 04:00,0,0,0,13.509,0
2015-07-05 04:00,2015-07-05 05:00,0.002,0,0.009,13.753,0
2015-07-05 05:00,2015-07-05 06:00,0.036,0,0.054,14.893,0
2015-07-05 06:00,2015-07-05 07:00,0.065,0.012,0.075,15.683,0
2015-07-05 07:00,2015-07-05 08:00,0.042,0,0.062,16.746,0
2015-07-05 08:00,2015-07-05 09:00,0.048,0,0.069,17.886,0
2015-07-05 09:00,2015-07-05 10:00,0.057,0,0.079,17.650,0
2015-07-05 10:00,2015-07-05 11:00,0.083,0,0.108,17.164,0
2015-07-05 11:00,2015-07-05 12:00,0.159,0,0.192,17.390,0
2015-07-05 12:00,2015-07-05 13:00,0.383,0.139,0.314,19.433,0
2015-07-05 13:00,2015-07-05 14:00,0.565,0.343,0.349,21.167,0
2015-07-05 14:00,2015-07-05 15:00,0.418,0.138,0.364,21.724,0
2015-07-05 15:00,2015-07-05 16:00,0.388,0.151,0.313,21.484,0
2015-07-05 16:00,2015-07-05 17:00,0.304,0.112,0.249,20.738,0
2015-07-05 17:00,2015-07-05 18:00,0.141,0.009,0.165,19.829,0
2015-07-05 18:00,2015-07-05 19:00,0.083,0,0.108,18.701,0
2015-07-05 19:00,2015-07-05 20:00,0.029,0,0.047,16.938,0
2015-07-05 20:00,2015-07-05 21:00,0,0,0.007,14.943,0
2015-07-05 21:00,2015-07-05 22:00,0,0,0,14.122,0
2015-07-05 22:00,2015-07-05 23:00,0,0,0,13.429,0
2015-07-05 23:00,2015-07-06 00:00,0,0,0,12.661,0
2015-07-06 00:00,2015-07-06 01:00,0,0,0,11.947,0
2015-07-06 01:00,2015-07-06 02:00,0,0,0,11.213,0
2015-07-06 02:00,2015-07-06 03:00,0,0,0,10.572,0
2015-07-06 03:00,2015-07-06 04:00,0,0,0,10.053,0
2015-07-06 04:00,2015-07-06 05:00,0.001,0,0.008,10.884,0
2015-07-06 05:00,2015-07-06 06:00,0.041,0,0.059,12.810,0
2015-07-06 06:00,2015-07-06 07:00,0.146,0.068,0.107,14.797,0
2015-07-06 07:00,2015-07-06 08:00,0.309,0.232,0.127,16.566,0
2015-07-06 08:00,2015-07-06 09:00,0.466,0.402,0.150,18.091,0
2015-07-06 09:00,2015-07-06 10:00,0.525,0.388,0.245,19.388,0
2015-07-06 10:00,2015-07-06 11:00,0.536,0.327,0.325,20.520,0
2015-07-06 11:00,2015-07-06 12:00,0.531,0.276,0.370,21.399,0
2015-07-06 12:00,2015-07-06 13:00,0.553,0.304,0.376,21.998,0
2015-07-06 13:00,2015-07-06 14:00,0.573,0.362,0.346,22.324,0
2015-07-06 14:00,2015-07-06 15:00,0.566,0.422,0.276,22.296,0
2015-07-06 15:00,2015-07-06 16:00,0.535,0.489,0.165,22.007,0
2015-07-06 16:00,2015-07-06 17:00,0.381,0.293,0.162,21.387,0
2015-07-06 17:00,2015-07-06 18:00,0.209,0.092,0.158,20.358,0
2015-07-06 18:00,2015-07-06 19:00,0.093,0,0.120,19.080,0
2015-07-06 19:00,2015-07-06 20:00,0.040,0,0.059,16.988,0
2015-07-06 20:00,2015-07-06 21:00,0.001,0,0.007,14.817,0
2015-07-06 21:00,2015-07-06 22:00,0,0,0,14.151,0
2015-07-06 22:00,2015-07-06 23:00,0,0,0,13.663,0
2015-07-06 23:00,2015-07-07 00:00,0,0,0,13.197,0
2015-07-07 00:00,2015-07-07 01:00,0,0,0,12.910,0
2015-07-07 01:00,2015-07-07 02:00,0,0,0,12.727,0
2015-07-07 02:00,2015-07-07 03:00,0,0,0,12.645,0
2015-07-07 03:00,2015-07-07 04:00,0,0,0,12.668,0
2015-07-07 04:00,2015-07-07 05:00,0,0,0.006,13.400,0
2015-07-07 05:00,2015-07-07 06:00,0.020,0,0.035,14.505,0
2015-07-07 06:00,2015-07-07 07:00,0.055,0.001,0.076,15.592,0
2015-07-07 07:00,2015-07-07 08:00,0.060,0,0.082,16.818,0
2015-07-07 08:00,2015-07-07 09:00,0.087,0,0.113,18.493,0
2015-07-07 09:00,2015-07-07 10:00,0.245,0.040,0.251,20.098,0
2015-07-07 10:00,2015-07-07 11:00,0.394,0.138,0.332,21.228,0
2015-07-07 11:00,2015-07-07 12:00,0.358,0.077,0.350,21.941,0
2015-07-07 12:00,2015-07-07 13:00,0.367,0.091,0.347,22.141,0
2015-07-07 13:00,2015-07-07 14:00,0.267,0.084,0.235,22.295,0
2015-07-07 14:00,2015-07-07 15:00,0.482,0.236,0.348,21.977,0
2015-07-07 15:00,2015-07-07 16:00,0.296,0.081,0.272,21.450,0
2015-07-07 16:00,2015-07-07 17:00,0.109,0.003,0.135,20.412,0
2015-07-07 17:00,2015-07-07 18:00,0.101,0.003,0.126,19.287,0
2015-07-07 18:00,2015-07-07 19:00,0.076,0,0.100,17.929,0
2015-07-07 19:00,2015-07-07 20:00,0.039,0,0.058,16.317,0
2015-07-07 20:00,2015-07-07 21:00,0,0,0.006,14.692,0
2015-07-07 21:00,2015-07-07 22:00,0,0,0,13.652,0
2015-07-07 22:00,2015-07-07 23:00,0,0,0,12.942,0
2015-07-07 23:00,2015-07-08 00:00,0,0,0,12.576,0
2015-07-08 00:00,2015-07-08 01:00,0,0,0,12.378,0
2015-07-08 01:00,2015-07-08 02:00,0,0,0,12.127,0
2015-07-08 02:00,2015-07-08 03:00,0,0,0,11.939,0
2015-07-08 03:00,2015-07-08 04:00,0,0,0,11.829,0
2015-07-08 04:00,2015-07-08 05:00,0,-0,0.001,12.139,0
2015-07-08 05:00,2015-07-08 06:00,0.016,-0,0.029,13.069,0
2015-07-08 06:00,2015-07-08 07:00,0.064,0.001,0.085,14.246,0
2015-07-08 07:00,2015-07-08 08:00,0.159,0.016,0.174,15.835,0
2015-07-08 08:00,2015-07-08 09:00,0.212,0.021,0.230,17.493,0
2015-07-08 09:00,2015-07-08 10:00,0.288,0.044,0.295,18.756,0
2015-07-08 10:00,2015-07-08 11:00,0.189,0.006,0.221,19.713,0
2015-07-08 11:00,2015-07-08 12:00,0.117,0.001,0.146,20.272,0
2015-07-08 12:00,2015-07-08 13:00,0.138,0.001,0.170,20.618,0
2015-07-08 13:00,2015-07-08 14:00,0.275,0.039,0.287,20.564,0
2015-07-08 14:00,2015-07-08 15:00,0.268,0.066,0.252,20.216,0
2015-07-08 15:00,2015-07-08 16:00,0.256,0.055,0.249,19.842,0
2015-07-08 16:00,2015-07-08 17:00,0.258,0.084,0.221,19.321,0
2015-07-08 17:00,2015-07-08 18:00,0.199,0.045,0.191,18.474,0
2015-07-08 18:00,2015-07-08 19:00,0.092,0,0.118,17.382,0
2015-07-08 19:00,2015-07-08 20:00,0.023,0,0.039,15.905,0
2015-07-08 20:00,2015-07-08 21:00,0,-0,0.003,14.184,0
2015-07-08 21:00,2015-07-08 22:00,0,0,0,12.835,0
2015-07-08 22:00,2015-07-08 23:00,0,0,0,11.770,0
2015-07-08 23:00,2015-07-09 00:00,0,0,0,10.989,0
2015-07-09 00:00,2015-07-09 01:00,0,0,0,10.282,0
2015-07-09 01:00,2015-07-09 02:00,0,0,0,9.685,0
2015-07-09 02:00,2015-07-09 03:00,0,0,0,9.220,0
2015-07-09 03:00,2015-07-09 04:00,0,0,0,8.760,0
2015-07-09 04:00,2015-07-09 05:00,0,0,0.006,9.021,0
2015-07-09 05:00,2015-07-09 06:00,0.036,0,0.054,10.394,0
2015-07-09 06:00,2015-07-09 07:00,0.153,0.103,0.079,12.415,0
2015-07-09 07:00,2015-07-09 08:00,0.322,0.261,0.108,14.077,0
2015-07-09 08:00,2015-07-09 09:00,0.486,0.441,0.128,15.493,0
2015-07-09 09:00,2015-07-09 10:00,0.609,0.577,0.158,16.777,0
2015-07-09 10:00,2015-07-09 11:00,0.712,0.732,0.154,17.991,0
2015-07-09 11:00,2015-07-09 12:00,0.765,0.815,0.160,19.078,0
2015-07-09 12:00,2015-07-09 13:00,0.776,0.835,0.162,19.969,0
2015-07-09 13:00,2015-07-09 14:00,0.738,0.776,0.166,20.643,0
2015-07-09 14:00,2015-07-09 15:00,0.654,0.643,0.175,21.044,0
2015-07-09 15:00,2015-07-09 16:00,0.536,0.485,0.168,21.199,0
2015-07-09 16:00,2015-07-09 17:00,0.382,0.295,0.160,21.048,0
2015-07-09 17:00,2015-07-09 18:00,0.211,0.108,0.144,20.594,0
2015-07-09 18:00,2015-07-09 19:00,0.083,0,0.109,19.758,0
2015-07-09 19:00,2015-07-09 20:00,0.040,0,0.060,17.550,0
2015-07-09 20:00,2015-07-09 21:00,0,0,0.006,15.534,0
2015-07-09 21:00,2015-07-09 22:00,0,0,0,14.361,0
2015-07-09 22:00,2015-07-09 23:00,0,0,0,13.632,0
2015-07-09 23:00,2015-07-10 00:00,0,0,0,12.850,0
2015-07-10 00:00,2015-07-10 01:00,0,0,0,12.172,0
2015-07-10 01:00,2015-07-10 02:00,0,0,0,11.876,0
2015-07-10 02:00,2015-07-10 03:00,0,0,0,11.539,0
2015-07-10 03:00,2015-07-10 04:00,0,0,0,10.941,0
2015-07-10 04:00,2015-07-10 05:00,0.002,0,0.009,11.481,0
2015-07-10 05:00,2015-07-10 06:00,0.022,0,0.038,13.540,0
2015-07-10 06:00,2015-07-10 07:00,0.153,0.121,0.063,15.626,0
2015-07-10 07:00,2015-07-10 08:00,0.330,0.307,0.079,17.650,0
2015-07-10 08:00,2015-07-10 09:00,0.505,0.525,0.080,19.109,0
2015-07-10 09:00,2015-07-10 10:00,0.634,0.684,0.102,20.429,0
2015-07-10 10:00,2015-07-10 11:00,0.713,0.776,0.133,21.620,0
2015-07-10 11:00,2015-07-10 12:00,0.759,0.836,0.149,22.564,0
2015-07-10 12:00,2015-07-10 13:00,0.766,0.844,0.157,23.218,0
2015-07-10 13:00,2015-07-10 14:00,0.731,0.786,0.161,23.516,0
2015-07-10 14:00,2015-07-10 15:00,0.649,0.650,0.172,23.410,0
2015-07-10 15:00,2015-07-10 16:00,0.517,0.438,0.195,22.871,0
2015-07-10 16:00,2015-07-10 17:00,0.357,0.229,0.197,22.173,0
2015-07-10 17:00,2015-07-10 18:00,0.204,0.096,0.149,21.228,0
2015-07-10 18:00,2015-07-10 19:00,0.064,0,0.088,19.764,0
2015-07-10 19:00,2015-07-10 20:00,0.003,-0,0.011,17.640,0
2015-07-10 20:00,2015-07-10 21:00,0,-0,0.001,16.055,0
2015-07-10 21:00,2015-07-10 22:00,0,0,0,15.511,0
2015-07-10 22:00,2015-07-10 23:00,0,0,0,15.108,0
2015-07-10 23:00,2015-07-11 00:00,0,0,0,14.604,0
2015-07-11 00:00,2015-07-11 01:00,0,0,0,14.062,0
2015-07-11 01:00,2015-07-11 02:00,0,0,0,13.735,0
2015-07-11 02:00,2015-07-11 03:00,0,0,0,13.513,0
2015-07-11 03:00,2015-07-11 04:00,0,0,0,12.672,0
2015-07-11 04:00,2015-07-11 05:00,0.001,0,0.008,12.682,0
2015-07-11 05:00,2015-07-11 06:00,0.029,0,0.046,14.577,0
2015-07-11 06:00,2015-07-11 07:00,0.151,0.112,0.069,16.639,0
2015-07-11 07:00,2015-07-11 08:00,0.311,0.256,0.110,18.810,0
2015-07-11 08:00,2015-07-11 09:00,0.482,0.466,0.113,20.376,0
2015-07-11 09:00,2015-07-11 10:00,0.613,0.629,0.131,21.524,0
2015-07-11 10:00,2015-07-11 11:00,0.589,0.458,0.272,22.534,0
2015-07-11 11:00,2015-07-11 12:00,0.579,0.384,0.336,23.439,0
2015-07-11 12:00,2015-07-11 13:00,0.445,0.164,0.377,24.057,0
2015-07-11 13:00,2015-07-11 14:00,0.671,0.628,0.232,24.361,0
2015-07-11 14:00,2015-07-11 15:00,0.635,0.618,0.188,24.349,0
2015-07-11 15:00,2015-07-11 16:00,0.514,0.439,0.194,24.000,0
2015-07-11 16:00,2015-07-11 17:00,0.374,0.286,0.165,23.248,0
2015-07-11 17:00,2015-07-11 18:00,0.209,0.114,0.138,22.035,0
2015-07-11 18:00,2015-07-11 19:00,0.074,0,0.100,20.388,0
2015-07-11 19:00,2015-07-11 20:00,0.039,0,0.059,18.518,0
2015-07-11 20:00,2015-07-11 21:00,0,0,0.006,17.227,0
2015-07-11 21:00,2015-07-11 22:00,0,0,0,16.543,0
2015-07-11 22:00,2015-07-11 23:00,0,0,0,15.840,0
2015-07-11 23:00,2015-07-12 00:00,0,0,0,15.276,0
2015-07-12 00:00,2015-07-12 01:00,0,0,0,14.773,0
2015-07-12 01:00,2015-07-12 02:00,0,0,0,14.271,0
2015-07-12 02:00,2015-07-12 03:00,0,0,0,14.003,0
2015-07-12 03:00,2015-07-12 04:00,0,0,0,13.831,0
2015-07-12 04:00,2015-07-12 05:00,0,0,0.004,13.948,0
2015-07-12 05:00,2015-07-12 06:00,0.019,0,0.033,14.665,0
2015-07-12 06:00,2015-07-12 07:00,0.048,0.002,0.066,15.532,0
2015-07-12 07:00,2015-07-12 08:00,0.126,0.035,0.120,16.206,0
2015-07-12 08:00,2015-07-12 09:00,0.276,0.092,0.230,16.512,0
2015-07-12 09:00,2015-07-12 10:00,0.182,0.006,0.211,17.056,0
2015-07-12 10:00,2015-07-12 11:00,0.166,0.001,0.199,17.932,0
2015-07-12 11:00,2015-07-12 12:00,0.141,0,0.174,19.436,0
2015-07-12 12:00,2015-07-12 13:00,0.175,0,0.212,20.494,0
2015-07-12 13:00,2015-07-12 14:00,0.212,0.013,0.241,20.534,0
2015-07-12 14:00,2015-07-12 15:00,0.298,0.044,0.309,20.423,0
2015-07-12 15:00,2015-07-12 16:00,0.275,0.039,0.288,20.410,0
2015-07-12 16:00,2015-07-12 17:00,0.167,0.008,0.194,20.032,0
2015-07-12 17:00,2015-07-12 18:00,0.104,0.003,0.130,19.504,0
2015-07-12 18:00,2015-07-12 19:00,0.010,-0,0.023,18.674,0
2015-07-12 19:00,2015-07-12 20:00,0.010,0,0.023,17.553,0
2015-07-12 20:00,2015-07-12 21:00,0,-0,0.003,16.549,0
2015-07-12 21:00,2015-07-12 22:00,0,0,0,16.090,0
